Invoice ID,Date,Time,Product line,Product_Name,Unit price,Quantity,Sales,Transaction_Type,Current_Stock
RESTOCK-891,2019-03-20,06:00:00 AM,Sports and travel,Jas Hujan,65000,150,0,IN (Barang Masuk),175
RESTOCK-894,2019-03-20,06:00:00 AM,Fashion accessories,Kaos Kaki Polos,15000,150,0,IN (Barang Masuk),171
RESTOCK-896,2019-03-20,06:00:00 AM,Home and lifestyle,Lampu LED Philips,35000,150,0,IN (Barang Masuk),171
451-28-5717,2019-03-20,11:23:00 AM,Home and lifestyle,Pewangi Ruangan,18000,6,108000,OUT (Penjualan),51
805-86-0265,2019-03-20,11:32:00 AM,Home and lifestyle,Sapu Lantai,25000,9,225000,OUT (Penjualan),44
509-29-3912,2019-03-20,12:24:00 PM,Sports and travel,Jas Hujan,65000,9,585000,OUT (Penjualan),25
514-37-2845,2019-03-20,1:02:00 PM,Fashion accessories,Dompet Lipat,60000,2,120000,OUT (Penjualan),167
650-98-6268,2019-03-20,1:53:00 PM,Food and beverages,Minyak Goreng 2L,32000,3,96000,OUT (Penjualan),36
632-32-4574,2019-03-20,2:14:00 PM,Sports and travel,Jas Hujan,65000,8,520000,OUT (Penjualan),167
760-90-2357,2019-03-20,3:08:00 PM,Electronic accessories,Powerbank 10000mAh,120000,6,720000,OUT (Penjualan),47
213-72-6612,2019-03-20,3:56:00 PM,Food and beverages,Kopi Kapal Api,1500,2,3000,OUT (Penjualan),36
537-72-0426,2019-03-20,4:28:00 PM,Fashion accessories,Kaos Kaki Polos,15000,10,150000,OUT (Penjualan),161
102-06-2002,2019-03-20,5:52:00 PM,Sports and travel,Kacamata Renang,50000,5,250000,OUT (Penjualan),29
142-63-6033,2019-03-20,7:17:00 PM,Home and lifestyle,Lampu LED Philips,35000,5,175000,OUT (Penjualan),166
182-88-2763,2019-03-20,7:28:00 PM,Food and beverages,Kopi Kapal Api,1500,3,4500,OUT (Penjualan),33
436-54-4512,2019-03-20,7:44:00 PM,Food and beverages,Kopi Kapal Api,1500,1,1500,OUT (Penjualan),32
574-31-8277,2019-03-20,7:55:00 PM,Fashion accessories,Kaos Kaki Polos,15000,1,15000,OUT (Penjualan),160
828-61-5674,2019-03-20,7:57:00 PM,Sports and travel,Botol Minum Tumblr,40000,10,400000,OUT (Penjualan),117
527-09-6272,2019-03-21,10:17:00 AM,Electronic accessories,Charger HP,45000,5,225000,OUT (Penjualan),39
512-98-1403,2019-03-21,10:40:00 AM,Electronic accessories,Charger HP,45000,3,135000,OUT (Penjualan),36
438-01-4015,2019-03-21,3:25:00 PM,Sports and travel,Botol Minum Tumblr,40000,4,160000,OUT (Penjualan),113
448-61-3783,2019-03-21,4:08:00 PM,Electronic accessories,Kabel Data Type-C,35000,8,280000,OUT (Penjualan),150
827-26-2100,2019-03-21,4:21:00 PM,Home and lifestyle,Deterjen Rinso,22000,9,198000,OUT (Penjualan),47
500-02-2261,2019-03-21,5:04:00 PM,Food and beverages,Kopi Kapal Api,1500,6,9000,OUT (Penjualan),26
RESTOCK-916,2019-03-22,06:00:00 AM,Sports and travel,Kacamata Renang,50000,150,0,IN (Barang Masuk),171
674-56-6360,2019-03-22,2:00:00 PM,Electronic accessories,Charger HP,45000,1,45000,OUT (Penjualan),35
550-84-8664,2019-03-22,2:33:00 PM,Sports and travel,Jas Hujan,65000,5,325000,OUT (Penjualan),162
616-24-2851,2019-03-22,2:42:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,4,180000,OUT (Penjualan),60
802-43-8934,2019-03-22,3:05:00 PM,Home and lifestyle,Lampu LED Philips,35000,1,35000,OUT (Penjualan),165
554-53-3790,2019-03-22,6:33:00 PM,Sports and travel,Matras Yoga,85000,6,510000,OUT (Penjualan),131
886-18-2897,2019-03-22,7:06:00 PM,Food and beverages,Kopi Kapal Api,1500,5,7500,OUT (Penjualan),21
227-03-5010,2019-03-22,7:20:00 PM,Home and lifestyle,Deterjen Rinso,22000,8,176000,OUT (Penjualan),39
394-30-3170,2019-03-22,7:35:00 PM,Sports and travel,Kacamata Renang,50000,8,400000,OUT (Penjualan),21
472-15-9636,2019-03-22,7:36:00 PM,Home and lifestyle,Pewangi Ruangan,18000,8,144000,OUT (Penjualan),43
630-74-5166,2019-03-22,8:19:00 PM,Sports and travel,Kacamata Renang,50000,6,300000,OUT (Penjualan),165
RESTOCK-918,2019-03-23,06:00:00 AM,Food and beverages,Kopi Kapal Api,1500,150,0,IN (Barang Masuk),171
856-22-8149,2019-03-23,10:13:00 AM,Home and lifestyle,Sapu Lantai,25000,1,25000,OUT (Penjualan),43
865-92-6136,2019-03-23,10:16:00 AM,Food and beverages,Kopi Kapal Api,1500,3,4500,OUT (Penjualan),168
851-28-6367,2019-03-23,10:55:00 AM,Sports and travel,Botol Minum Tumblr,40000,10,400000,OUT (Penjualan),103
733-29-1227,2019-03-23,12:41:00 PM,Home and lifestyle,Pewangi Ruangan,18000,7,126000,OUT (Penjualan),36
884-80-6021,2019-03-23,1:14:00 PM,Electronic accessories,Earphone TWS,150000,10,1500000,OUT (Penjualan),25
474-33-8305,2019-03-23,1:23:00 PM,Fashion accessories,Kaos Kaki Polos,15000,7,105000,OUT (Penjualan),153
333-73-7901,2019-03-23,1:24:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,8,200000,OUT (Penjualan),32
386-27-7606,2019-03-23,3:59:00 PM,Home and lifestyle,Sapu Lantai,25000,7,175000,OUT (Penjualan),36
795-49-7276,2019-03-23,6:59:00 PM,Fashion accessories,Dompet Lipat,60000,4,240000,OUT (Penjualan),163
407-63-8975,2019-03-23,7:16:00 PM,Food and beverages,Indomie Goreng,3500,6,21000,OUT (Penjualan),62
608-96-3517,2019-03-23,7:20:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,4,180000,OUT (Penjualan),56
468-88-0009,2019-03-24,10:29:00 AM,Home and lifestyle,Deterjen Rinso,22000,4,88000,OUT (Penjualan),35
588-01-7461,2019-03-24,10:43:00 AM,Food and beverages,Kopi Kapal Api,1500,9,13500,OUT (Penjualan),159
641-62-7288,2019-03-24,1:33:00 PM,Home and lifestyle,Pewangi Ruangan,18000,6,108000,OUT (Penjualan),30
835-16-0096,2019-03-24,1:48:00 PM,Sports and travel,Botol Minum Tumblr,40000,5,200000,OUT (Penjualan),98
851-98-3555,2019-03-24,2:08:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,5,75000,OUT (Penjualan),61
334-64-2006,2019-03-24,2:22:00 PM,Home and lifestyle,Deterjen Rinso,22000,2,44000,OUT (Penjualan),33
593-95-4461,2019-03-24,2:49:00 PM,Home and lifestyle,Lampu LED Philips,35000,1,35000,OUT (Penjualan),164
118-62-1812,2019-03-24,5:56:00 PM,Home and lifestyle,Deterjen Rinso,22000,4,88000,OUT (Penjualan),29
725-67-2480,2019-03-24,6:14:00 PM,Fashion accessories,Kaos Kaki Polos,15000,6,90000,OUT (Penjualan),147
560-30-5617,2019-03-24,6:27:00 PM,Sports and travel,Kacamata Renang,50000,5,250000,OUT (Penjualan),160
538-22-0304,2019-03-24,6:27:00 PM,Electronic accessories,Powerbank 10000mAh,120000,10,1200000,OUT (Penjualan),37
362-58-8315,2019-03-25,10:23:00 AM,Fashion accessories,Topi Baseball,35000,5,175000,OUT (Penjualan),64
340-66-0321,2019-03-25,1:07:00 PM,Electronic accessories,Charger HP,45000,4,180000,OUT (Penjualan),31
156-95-3964,2019-03-25,3:19:00 PM,Food and beverages,Beras 5kg,65000,4,260000,OUT (Penjualan),155
366-43-6862,2019-03-25,4:32:00 PM,Electronic accessories,Powerbank 10000mAh,120000,4,480000,OUT (Penjualan),33
282-35-2475,2019-03-25,5:53:00 PM,Sports and travel,Kacamata Renang,50000,2,100000,OUT (Penjualan),158
605-03-2706,2019-03-25,6:02:00 PM,Health and beauty,Shampo Clear,28000,3,84000,OUT (Penjualan),96
699-14-3026,2019-03-25,6:30:00 PM,Electronic accessories,Charger HP,45000,7,315000,OUT (Penjualan),24
134-75-2619,2019-03-25,6:51:00 PM,Electronic accessories,Kabel Data Type-C,35000,7,245000,OUT (Penjualan),143
110-05-6330,2019-03-25,8:18:00 PM,Food and beverages,Minyak Goreng 2L,32000,6,192000,OUT (Penjualan),30
236-27-1144,2019-03-26,10:31:00 AM,Food and beverages,Indomie Goreng,3500,9,31500,OUT (Penjualan),53
734-91-1155,2019-03-26,10:34:00 AM,Electronic accessories,Charger HP,45000,3,135000,OUT (Penjualan),21
449-27-2918,2019-03-26,11:02:00 AM,Sports and travel,Botol Minum Tumblr,40000,1,40000,OUT (Penjualan),97
587-73-4862,2019-03-26,11:07:00 AM,Health and beauty,Shampo Clear,28000,5,140000,OUT (Penjualan),91
797-88-0493,2019-03-26,1:54:00 PM,Health and beauty,Shampo Clear,28000,4,112000,OUT (Penjualan),87
859-97-6048,2019-03-26,2:13:00 PM,Electronic accessories,Kabel Data Type-C,35000,2,70000,OUT (Penjualan),141
848-24-9445,2019-03-26,6:03:00 PM,Health and beauty,Shampo Clear,28000,2,56000,OUT (Penjualan),85
760-53-9233,2019-03-26,6:37:00 PM,Fashion accessories,Topi Baseball,35000,3,105000,OUT (Penjualan),61
163-56-7055,2019-03-26,7:20:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,1,45000,OUT (Penjualan),55
487-79-6868,2019-03-26,7:28:00 PM,Home and lifestyle,Lampu LED Philips,35000,9,315000,OUT (Penjualan),155
807-34-3742,2019-03-26,7:44:00 PM,Fashion accessories,Dompet Lipat,60000,1,60000,OUT (Penjualan),162
411-77-0180,2019-03-26,8:14:00 PM,Electronic accessories,Kabel Data Type-C,35000,7,245000,OUT (Penjualan),134
595-94-9924,2019-03-26,8:21:00 PM,Health and beauty,Shampo Clear,28000,5,140000,OUT (Penjualan),80
RESTOCK-965,2019-03-27,06:00:00 AM,Electronic accessories,Charger HP,45000,150,0,IN (Barang Masuk),171
702-83-5291,2019-03-27,10:43:00 AM,Fashion accessories,Kaos Kaki Polos,15000,9,135000,OUT (Penjualan),138
106-35-6779,2019-03-27,11:26:00 AM,Home and lifestyle,Sapu Lantai,25000,2,50000,OUT (Penjualan),34
238-49-0436,2019-03-27,1:48:00 PM,Health and beauty,Skincare Wardah,55000,8,440000,OUT (Penjualan),40
278-86-2735,2019-03-27,2:03:00 PM,Food and beverages,Kopi Kapal Api,1500,3,4500,OUT (Penjualan),156
794-32-2436,2019-03-27,3:08:00 PM,Electronic accessories,Charger HP,45000,2,90000,OUT (Penjualan),169
186-71-5196,2019-03-27,4:30:00 PM,Food and beverages,Beras 5kg,65000,2,130000,OUT (Penjualan),153
176-64-7711,2019-03-27,7:11:00 PM,Food and beverages,Minyak Goreng 2L,32000,3,96000,OUT (Penjualan),27
423-57-2993,2019-03-27,7:18:00 PM,Sports and travel,Kacamata Renang,50000,6,300000,OUT (Penjualan),152
313-66-9943,2019-03-27,8:29:00 PM,Food and beverages,Beras 5kg,65000,3,195000,OUT (Penjualan),150
633-44-8566,2019-03-27,8:35:00 PM,Food and beverages,Indomie Goreng,3500,7,24500,OUT (Penjualan),46
RESTOCK-975,2019-03-28,06:00:00 AM,Food and beverages,Minyak Goreng 2L,32000,150,0,IN (Barang Masuk),174
633-09-3463,2019-03-28,12:58:00 PM,Electronic accessories,Charger HP,45000,3,135000,OUT (Penjualan),166
573-58-9734,2019-03-28,1:41:00 PM,Fashion accessories,Topi Baseball,35000,3,105000,OUT (Penjualan),58
266-76-6436,2019-03-28,1:57:00 PM,Food and beverages,Kopi Kapal Api,1500,3,4500,OUT (Penjualan),153
420-97-3340,2019-03-28,3:30:00 PM,Food and beverages,Minyak Goreng 2L,32000,3,96000,OUT (Penjualan),24
470-32-9057,2019-03-28,3:31:00 PM,Food and beverages,Minyak Goreng 2L,32000,5,160000,OUT (Penjualan),169
857-16-3520,2019-03-28,4:06:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,7,315000,OUT (Penjualan),48
212-62-1842,2019-03-28,4:44:00 PM,Food and beverages,Minyak Goreng 2L,32000,6,192000,OUT (Penjualan),163
531-80-1784,2019-03-28,5:38:00 PM,Electronic accessories,Charger HP,45000,7,315000,OUT (Penjualan),159
544-32-5024,2019-03-28,7:16:00 PM,Food and beverages,Minyak Goreng 2L,32000,4,128000,OUT (Penjualan),159
333-23-2632,2019-03-28,8:14:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,7,175000,OUT (Penjualan),25
RESTOCK-982,2019-03-29,06:00:00 AM,Health and beauty,Sabun Cair Lifebuoy,25000,150,0,IN (Barang Masuk),175
RESTOCK-987,2019-03-29,06:00:00 AM,Electronic accessories,Earphone TWS,150000,150,0,IN (Barang Masuk),171
RESTOCK-988,2019-03-29,06:00:00 AM,Health and beauty,Skincare Wardah,55000,150,0,IN (Barang Masuk),180
766-85-7061,2019-03-29,10:25:00 AM,Health and beauty,Shampo Clear,28000,10,280000,OUT (Penjualan),70
186-79-9562,2019-03-29,2:06:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,7,175000,OUT (Penjualan),168
291-21-5991,2019-03-29,2:28:00 PM,Health and beauty,Skincare Wardah,55000,5,275000,OUT (Penjualan),35
727-75-6477,2019-03-29,2:44:00 PM,Electronic accessories,Earphone TWS,150000,4,600000,OUT (Penjualan),21
425-85-2085,2019-03-29,4:48:00 PM,Health and beauty,Skincare Wardah,55000,5,275000,OUT (Penjualan),30
218-59-9410,2019-03-29,4:54:00 PM,Home and lifestyle,Deterjen Rinso,22000,3,66000,OUT (Penjualan),26
267-62-7380,2019-03-29,7:12:00 PM,Electronic accessories,Earphone TWS,150000,10,1500000,OUT (Penjualan),161
829-34-3910,2019-03-29,7:21:00 PM,Health and beauty,Skincare Wardah,55000,10,550000,OUT (Penjualan),170
361-85-2571,2019-03-30,10:18:00 AM,Sports and travel,Matras Yoga,85000,5,425000,OUT (Penjualan),126
291-55-6563,2019-03-30,12:45:00 PM,Home and lifestyle,Sapu Lantai,25000,6,150000,OUT (Penjualan),28
115-38-7388,2019-03-30,12:51:00 PM,Fashion accessories,Topi Baseball,35000,8,280000,OUT (Penjualan),50
286-01-5402,2019-03-30,1:22:00 PM,Sports and travel,Kacamata Renang,50000,7,350000,OUT (Penjualan),145
743-04-1105,2019-03-30,2:43:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,9,225000,OUT (Penjualan),159
778-89-7974,2019-03-30,2:58:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,6,150000,OUT (Penjualan),153
642-61-4706,2019-03-30,4:34:00 PM,Food and beverages,Kopi Kapal Api,1500,2,3000,OUT (Penjualan),151
676-39-6028,2019-03-30,5:04:00 PM,Electronic accessories,Powerbank 10000mAh,120000,5,600000,OUT (Penjualan),28
731-59-7531,2019-03-30,5:58:00 PM,Health and beauty,Skincare Wardah,55000,8,440000,OUT (Penjualan),162
131-15-8856,2019-03-30,7:26:00 PM,Food and beverages,Indomie Goreng,3500,8,28000,OUT (Penjualan),38
364-34-2972,2019-03-30,8:37:00 PM,Electronic accessories,Powerbank 10000mAh,120000,3,360000,OUT (Penjualan),25
